Store Number,City,Transaction_Count,Total_Revenue,Total_Bottles_Sold,Average_Transaction_Value,Average_Bottles_Per_Transaction,Average_Bottle_Retail,Premium_Product_Share,Unique_Products,Unique_Categories,Cluster,Cluster_Name,PCA1,PCA2
5850,DURANT,11,1675.59,108,152.32636363636362,9.818181818181818,24.79181818181818,0.5454545454545454,11,9,0,Premium Retail Stores,-0.7823971353584271,2.1371505504331836
5854,DAVENPORT,11,1197.57,158,108.86999999999999,14.363636363636363,16.736363636363638,0.09090909090909091,10,7,1,Standard Neighbourhood Stores,-1.2606325977279085,0.0033197816352910736
5856,EVANSDALE,39,2016.98,257,51.7174358974359,6.589743589743589,11.813589743589745,0.15384615384615385,38,18,3,Balanced High-Performing Stores,0.4624767875683629,-1.3499739834941742
5857,DUBUQUE,6,516.75,42,86.125,7.0,11.953333333333333,0.16666666666666666,6,5,1,Standard Neighbourhood Stores,-2.6679391746356385,-0.4082038653706163
5858,SHELBY,5,511.44000000000005,57,102.28800000000001,11.4,21.94,0.2,4,4,0,Premium Retail Stores,-2.6349113399618997,0.8875505549004259
5859,MASON CITY,57,7098.96,1505,124.54315789473684,26.403508771929825,20.70140350877193,0.24561403508771928,51,21,3,Balanced High-Performing Stores,2.411661547260336,0.8378481072919376
5860,AMES,13,504.83000000000004,53,38.83307692307692,4.076923076923077,11.387692307692307,0.07692307692307693,12,6,1,Standard Neighbourhood Stores,-2.116861786560644,-1.3479118146939535
5861,COUNCIL BLUFFS,14,1445.54,202,103.25285714285714,14.428571428571429,10.381428571428572,0.07142857142857142,14,7,1,Standard Neighbourhood Stores,-0.9435138118475621,-0.6851135290154637
5863,WATERLOO,8,720.85,65,90.10625,8.125,13.098749999999999,0.25,8,5,1,Standard Neighbourhood Stores,-2.0810902269903084,-0.041571379776812724
5864,VILLISCA,7,1287.72,156,183.96,22.285714285714285,11.51,0.2857142857142857,5,3,1,Standard Neighbourhood Stores,-1.5966522750476053,1.1766882043729079
5866,GLADBROOK,13,499.24,38,38.403076923076924,2.923076923076923,16.283076923076923,0.3076923076923077,12,9,0,Premium Retail Stores,-1.9470925484990835,-0.2638772884225721
5868,BLOOMFIELD,22,1518.47,104,69.02136363636363,4.7272727272727275,14.056363636363637,0.13636363636363635,22,15,1,Standard Neighbourhood Stores,-0.5541201282675537,-1.0194055364875316
5869,URBANDALE,30,4067.0499999999997,283,135.56833333333333,9.433333333333334,22.971,0.3333333333333333,29,14,3,Balanced High-Performing Stores,0.7359609022715914,0.8276645878952469
5870,CORALVILLE,50,6621.51,558,132.4302,11.16,17.8376,0.38,49,21,3,Balanced High-Performing Stores,1.863130579393689,0.39524499744334796
5871,IOWA CITY,25,3815.44,308,152.6176,12.32,25.352400000000003,0.4,25,16,0,Premium Retail Stores,0.7896526396380391,1.486975960751733
5872,WATERLOO,5,815.16,84,163.03199999999998,16.8,13.425999999999998,0.2,5,3,1,Standard Neighbourhood Stores,-2.2321640810592047,0.7225776179761179
5873,WEST DES MOINES,76,7164.06,505,94.26394736842106,6.644736842105263,24.108684210526317,0.4342105263157895,75,28,3,Balanced High-Performing Stores,2.4882326840688513,0.4775017120695074
5875,FAIRBANK,8,700.16,40,87.52,5.0,17.935,0.125,8,6,1,Standard Neighbourhood Stores,-2.2970262161974384,-0.24054319216068654
5876,WEST BEND,13,1671.57,104,128.5823076923077,8.0,16.853846153846153,0.23076923076923078,13,9,1,Standard Neighbourhood Stores,-0.9879062885623108,0.19076255800411226
5877,ANKENY,13,1092.76,186,84.05846153846154,14.307692307692308,10.696923076923078,0.07692307692307693,12,5,1,Standard Neighbourhood Stores,-1.2630846636601247,-0.68206806747195
5878,HUBBARD,5,433.32,21,86.664,4.2,22.418,0.6,5,5,0,Premium Retail Stores,-2.7619839380858995,1.818600100437043
5879,CONRAD,6,954.3399999999999,56,159.05666666666664,9.333333333333334,17.961666666666666,0.16666666666666666,5,4,1,Standard Neighbourhood Stores,-2.272769533416112,0.5726029187030721
5882,STATE CENTER,20,440.73999999999995,31,22.037,1.55,15.155000000000001,0.15,20,13,1,Standard Neighbourhood Stores,-1.6672618848311054,-1.2268623751200647
5884,LIME SPRINGS,5,446.13,47,89.226,9.4,12.318000000000001,0.0,5,3,1,Standard Neighbourhood Stores,-2.9677871922830197,-0.7414503836128261
5886,DUBUQUE,58,7086.21,525,122.17603448275862,9.051724137931034,16.673275862068966,0.2413793103448276,56,23,3,Balanced High-Performing Stores,1.9279384266947819,-0.3801239478740314
5887,JOHNSTON,10,1032.0900000000001,191,103.20900000000002,19.1,10.137,0.0,10,6,1,Standard Neighbourhood Stores,-1.4048207788590277,-0.614350367003639
5888,BETTENDORF,26,1428.23,237,54.93192307692308,9.115384615384615,10.163846153846153,0.11538461538461539,23,13,1,Standard Neighbourhood Stores,-0.28332274185297973,-1.2796468529179363
5889,WEST DES MOINES,48,3230.98,192,67.31208333333333,4.0,25.536041666666666,0.5833333333333334,48,24,0,Premium Retail Stores,1.346194438939264,1.028200153178437
5890,MUSCATINE,11,1455.3600000000001,258,132.30545454545455,23.454545454545453,14.652727272727274,0.45454545454545453,10,9,0,Premium Retail Stores,-0.6056698855689788,1.5809703329388871
5891,DES MOINES,13,1758.9,178,135.3,13.692307692307692,13.486153846153845,0.3076923076923077,13,6,1,Standard Neighbourhood Stores,-0.8009531660777673,0.512521400974673
5892,FORT MADISON,19,1529.02,232,80.47473684210526,12.210526315789474,9.8,0.0,19,12,1,Standard Neighbourhood Stores,-0.533948444143124,-1.3375826238446937
5893,WATERLOO,5,523.38,78,104.676,15.6,9.669999999999998,0.2,5,3,1,Standard Neighbourhood Stores,-2.5435170068390294,0.0860779245803639
5896,WYOMING,11,721.49,89,65.59,8.090909090909092,10.072727272727272,0.0,9,7,1,Standard Neighbourhood Stores,-1.94066443024605,-1.3323454138015742
5897,URBANDALE,9,1075.98,97,119.55333333333334,10.777777777777779,14.207777777777778,0.2222222222222222,9,8,1,Standard Neighbourhood Stores,-1.5292304677563335,0.15275137308065503
5900,WATERLOO,32,3732.2400000000002,305,116.63250000000001,9.53125,20.0534375,0.3125,32,16,3,Balanced High-Performing Stores,0.8105350835854982,0.38764264054373815
5901,LE CLAIRE,8,1047.75,67,130.96875,8.375,17.475,0.375,8,8,0,Premium Retail Stores,-1.6471966103953897,0.9055616936840775
5902,MUSCATINE,18,2048.88,254,113.82666666666667,14.11111111111111,18.23,0.2777777777777778,17,11,3,Balanced High-Performing Stores,-0.1777865457432346,0.5680861997703868
5903,BURLINGTON,16,2309.9,150,144.36875,9.375,20.789375,0.3125,16,9,0,Premium Retail Stores,-0.4354805392124219,0.8617745485621137
5906,POLK CITY,15,1116.23,60,74.41533333333334,4.0,19.176,0.3333333333333333,15,9,0,Premium Retail Stores,-1.2336189212446091,0.23596454709873158
5909,DUBUQUE,21,2386.46,369,113.64095238095238,17.571428571428573,14.713333333333335,0.19047619047619047,20,13,3,Balanced High-Performing Stores,0.16565929936862747,0.08266310580781978
5910,ELDRIDGE,38,5364.34,444,141.16684210526316,11.68421052631579,22.91,0.3684210526315789,38,19,3,Balanced High-Performing Stores,1.4569397696824937,0.9365790786842569
5911,BUFFALO CENTER,16,1078.23,79,67.389375,4.9375,20.528125,0.1875,16,12,1,Standard Neighbourhood Stores,-1.0622601099598006,-0.19278516648411856
5912,PERRY,17,2678.31,213,157.54764705882351,12.529411764705882,23.769411764705882,0.47058823529411764,17,13,0,Premium Retail Stores,0.12275082882686375,1.7805855645533026
5913,CLEAR LAKE,6,468.84000000000003,63,78.14,10.5,7.4383333333333335,0.0,6,6,1,Standard Neighbourhood Stores,-2.6480766936633113,-1.2215038717655473
5914,WATERLOO,15,2069.96,250,137.99733333333333,16.666666666666668,10.8,0.06666666666666667,15,9,1,Standard Neighbourhood Stores,-0.5368752408738867,-0.4392082224566402
5915,COUNCIL BLUFFS,48,2913.33,277,60.694375,5.770833333333333,16.0975,0.1875,43,21,3,Balanced High-Performing Stores,0.9452291472344937,-0.9663925976057873
5916,DEWITT,163,69038.21,4019,423.547300613497,24.65644171779141,23.76834355828221,0.4601226993865031,133,36,2,Large High-Volume Stores,5.570185622493826,2.6058450165848726
5917,URBANDALE,56,8488.82,616,151.58607142857142,11.0,21.608392857142857,0.3392857142857143,53,23,3,Balanced High-Performing Stores,2.1813204530871735,0.5929869282757106
5920,HUXLEY,17,1351.1799999999998,105,79.48117647058822,6.176470588235294,15.580588235294117,0.17647058823529413,16,11,1,Standard Neighbourhood Stores,-0.9167570042041441,-0.508707216786897
5921,CLIVE,6,650.8199999999999,44,108.46999999999998,7.333333333333333,15.393333333333333,0.3333333333333333,6,5,0,Premium Retail Stores,-2.3943226646529254,0.5547727581762573
5922,CENTER POINT,10,1782.96,168,178.296,16.8,11.41,0.0,10,9,1,Standard Neighbourhood Stores,-1.059383666963717,-0.3020383115738181
5923,PELLA,8,1404.79,149,175.59875,18.625,15.71,0.375,7,6,0,Premium Retail Stores,-1.2355857321053743,1.501273379067436
5925,FREDERICKSBURG,9,1088.91,54,120.99000000000001,6.0,22.255555555555556,0.3333333333333333,9,5,0,Premium Retail Stores,-1.7399666761422616,0.9959978380356481
5926,IOWA CITY,9,1817.32,104,201.92444444444445,11.555555555555555,18.96777777777778,0.4444444444444444,9,8,0,Premium Retail Stores,-1.0107477220117975,1.7075108349159718
5931,LA PORTE CITY,8,473.35,50,59.16875,6.25,13.0425,0.25,8,6,1,Standard Neighbourhood Stores,-2.350819970366156,-0.29920685978215444
5933,WATERLOO,30,3886.44,571,129.548,19.033333333333335,14.023666666666667,0.16666666666666666,27,14,3,Balanced High-Performing Stores,0.8360820262106934,-0.017900080084713384
5934,IOWA CITY,11,1776.94,153,161.54,13.909090909090908,21.324545454545454,0.36363636363636365,11,8,0,Premium Retail Stores,-0.769243915009638,1.4926622306216188
5935,URBANDALE,6,822.0,246,137.0,41.0,8.071666666666667,0.0,5,4,1,Standard Neighbourhood Stores,-1.7086015196725026,0.6214059794662681
5936,ELKADER,13,529.39,41,40.722307692307695,3.1538461538461537,17.41769230769231,0.38461538461538464,12,9,0,Premium Retail Stores,-1.8324579362407356,0.10967662950797233
5937,LAKE PARK,21,2078.32,126,98.96761904761905,6.0,17.05095238095238,0.23809523809523808,19,12,3,Balanced High-Performing Stores,-0.4167673528663448,-0.1633678029819643
5940,RUTHVEN,9,689.58,82,76.62,9.11111111111111,9.792222222222222,0.0,9,4,1,Standard Neighbourhood Stores,-2.1547620950817286,-1.192088837525897
5941,CEDAR FALLS,31,2068.75,165,66.73387096774194,5.32258064516129,19.828387096774193,0.3225806451612903,31,23,3,Balanced High-Performing Stores,0.4956277979308652,-0.1079023582082866
5944,CEDAR RAPIDS,5,611.52,121,122.304,24.2,13.138,0.2,5,3,1,Standard Neighbourhood Stores,-2.1848032020260972,0.8608685966194024
5945,CEDAR RAPIDS,7,896.16,92,128.02285714285713,13.142857142857142,10.315714285714288,0.0,6,3,1,Standard Neighbourhood Stores,-2.206759932186435,-0.6063136384672935
5946,AMES,21,3519.64,284,167.60190476190476,13.523809523809524,19.034761904761904,0.2857142857142857,19,12,3,Balanced High-Performing Stores,0.2848474755679724,0.8348446542152173
5949,CEDAR RAPIDS,28,4470.01,430,159.6432142857143,15.357142857142858,14.212857142857144,0.17857142857142858,27,16,3,Balanced High-Performing Stores,0.8370039675784009,-0.01015225816467281
5951,RIVERSIDE,7,1793.82,186,256.26,26.571428571428573,15.865714285714287,0.42857142857142855,7,4,0,Premium Retail Stores,-0.9732027880773677,2.484717791928273
5952,IOWA CITY,25,2941.4900000000002,238,117.65960000000001,9.52,14.016399999999999,0.24,20,14,3,Balanced High-Performing Stores,0.14058594596399202,-0.20362571253176487
5955,GOWRIE,6,1230.12,73,205.01999999999998,12.166666666666666,25.708333333333332,0.3333333333333333,6,6,0,Premium Retail Stores,-1.6694274757703285,2.0558534940035225
5956,DUBUQUE,25,2729.19,425,109.16760000000001,17.0,16.154,0.2,22,11,3,Balanced High-Performing Stores,0.31889635872753774,0.16671118377823246
5957,DUBUQUE,20,2785.72,291,139.286,14.55,16.320500000000003,0.2,20,9,3,Balanced High-Performing Stores,-0.00590245408563485,0.27579002875017933
5960,ALTOONA,14,1471.21,126,105.08642857142857,9.0,17.065,0.21428571428571427,14,9,1,Standard Neighbourhood Stores,-0.9301324768404934,0.06527100686932424
5963,FOREST CITY,6,865.98,162,144.33,27.0,6.385000000000001,0.0,5,4,1,Standard Neighbourhood Stores,-1.9883246118760727,-0.15249034270219602
5964,CHARITON,6,637.08,48,106.18,8.0,35.72833333333333,0.5,6,5,0,Premium Retail Stores,-2.055398412481044,2.7791194832485933
5965,CHARITON,6,451.4,92,75.23333333333333,15.333333333333334,20.608333333333334,0.16666666666666666,6,5,1,Standard Neighbourhood Stores,-2.2766440892642588,0.629827261259027
5967,RED OAK,12,830.5,135,69.20833333333333,11.25,8.493333333333334,0.0,10,5,1,Standard Neighbourhood Stores,-1.710485980009971,-1.2978580932795856
5968,RED OAK,8,886.93,64,110.86625,8.0,29.2075,0.375,8,7,0,Premium Retail Stores,-1.671724134190902,1.7520409710656464
5969,BLUE GRASS,6,829.92,99,138.32,16.5,10.876666666666667,0.0,6,4,1,Standard Neighbourhood Stores,-2.178671612447311,-0.346640200220673
5970,DES MOINES,5,184.22,15,36.844,3.0,14.662,0.2,4,3,1,Standard Neighbourhood Stores,-3.7553743146689293,-0.40908524132397434
5971,GLENWOOD,41,1835.88,109,44.77756097560976,2.658536585365854,17.797560975609755,0.21951219512195122,40,25,3,Balanced High-Performing Stores,0.4661603251388754,-0.9568949175481811
5972,INDIANOLA,7,827.36,129,118.19428571428571,18.428571428571427,25.678571428571427,0.2857142857142857,7,5,0,Premium Retail Stores,-1.6004804061590314,1.7546159192884745
5974,CARLISLE,7,1158.1,68,165.44285714285712,9.714285714285714,17.518571428571427,0.42857142857142855,7,6,0,Premium Retail Stores,-1.692379443898913,1.374203963043411
5975,CARLISLE,10,959.26,130,95.926,13.0,16.4,0.2,9,7,1,Standard Neighbourhood Stores,-1.4582178374568262,0.2451913219077884
5979,WOODBINE,14,1315.46,149,93.96142857142857,10.642857142857142,17.09357142857143,0.14285714285714285,13,6,1,Standard Neighbourhood Stores,-1.0932518739614994,-0.10232460783486537
5981,URBANDALE,5,398.62,42,79.724,8.4,9.91,0.0,5,3,1,Standard Neighbourhood Stores,-3.0953329353757417,-1.02953630079057
5982,ALTOONA,10,770.21,79,77.021,7.9,11.462,0.0,10,7,1,Standard Neighbourhood Stores,-1.9282408722071422,-1.176712275364248
5984,OSKALOOSA,13,1116.2,146,85.86153846153846,11.23076923076923,11.432307692307692,0.15384615384615385,12,9,1,Standard Neighbourhood Stores,-1.1706277230358213,-0.5470668969016385
5985,OSKALOOSA,9,686.1,51,76.23333333333333,5.666666666666667,22.23,0.3333333333333333,9,4,0,Premium Retail Stores,-2.0247458835263332,0.7733601464927354
5987,NORTH LIBERTY,8,1026.3600000000001,74,128.29500000000002,9.25,28.42875,0.25,7,5,0,Premium Retail Stores,-1.7463481332101813,1.4538697059800474
5988,GRINNELL,7,753.69,100,107.67,14.285714285714286,8.778571428571428,0.0,7,4,1,Standard Neighbourhood Stores,-2.1712428287961694,-0.8086925523478475
5990,KNOXVILLE,5,459.12,41,91.824,8.2,24.3,0.2,5,5,0,Premium Retail Stores,-2.693905533824983,0.8332780523617157
5992,SPENCER,5,628.46,63,125.69200000000001,12.6,12.687999999999999,0.2,5,2,1,Standard Neighbourhood Stores,-2.5636833248293787,0.29973725218796027
5993,SIGOURNEY,6,735.6600000000001,78,122.61000000000001,13.0,10.466666666666667,0.0,6,4,1,Standard Neighbourhood Stores,-2.3679631574058453,-0.6202360826199765
5994,IOWA CITY,16,3013.54,324,188.34625,20.25,17.396875,0.3125,15,9,3,Balanced High-Performing Stores,0.044937328123188305,1.319090433152272
5995,ALTOONA,18,1627.26,164,90.40333333333334,9.11111111111111,17.991666666666667,0.2222222222222222,18,13,1,Standard Neighbourhood Stores,-0.4417935034775717,-0.02011733976037187
5996,ESTHERVILLE,5,1127.34,171,225.468,34.2,8.114,0.0,5,3,1,Standard Neighbourhood Stores,-1.78573235728861,0.7412945422467714
5998,WILTON,10,1294.79,92,129.47899999999998,9.2,19.143,0.4,8,7,0,Premium Retail Stores,-1.3634849553686954,1.140457787045992
5999,CEDAR RAPIDS,8,902.02,86,112.7525,10.75,9.936250000000001,0.0,8,4,1,Standard Neighbourhood Stores,-2.0716390507183307,-0.8947734835614982
6000,CLINTON,34,1591.46,202,46.807647058823534,5.9411764705882355,12.13529411764706,0.17647058823529413,33,18,3,Balanced High-Performing Stores,0.17089569856716547,-1.260862114899095
6002,SLOAN,11,983.53,89,89.41181818181818,8.090909090909092,13.251818181818182,0.18181818181818182,11,5,1,Standard Neighbourhood Stores,-1.6377049058695552,-0.35384908043486984
6003,AMES,10,969.9,117,96.99,11.7,15.736,0.1,10,6,1,Standard Neighbourhood Stores,-1.5673504758300385,-0.20666499296420526
6004,COLUMBUS JUNCTION,9,1807.32,170,200.81333333333333,18.88888888888889,13.724444444444446,0.2222222222222222,9,6,1,Standard Neighbourhood Stores,-1.0297035975781146,0.9019335037450371
6005,CEDAR FALLS,9,1124.02,171,124.89111111111112,19.0,16.587777777777777,0.1111111111111111,9,7,1,Standard Neighbourhood Stores,-1.301535284145725,0.39808552710622547
6006,JOHNSTON,10,1187.82,135,118.782,13.5,10.425999999999998,0.0,9,7,1,Standard Neighbourhood Stores,-1.521402144679174,-0.7774928017206499
6007,JOHNSTON,14,587.05,69,41.93214285714286,4.928571428571429,10.228571428571428,0.07142857142857142,13,7,1,Standard Neighbourhood Stores,-1.8683166763744132,-1.4388201422543776
6008,IOWA CITY,14,3112.44,127,222.31714285714287,9.071428571428571,34.57357142857143,0.7142857142857143,12,10,0,Premium Retail Stores,-0.03844841335817654,3.7289398593413665
6011,MASON CITY,6,1317.24,192,219.54,32.0,7.265000000000001,0.0,6,4,1,Standard Neighbourhood Stores,-1.5490656315359261,0.48022268377134114
6012,MASON CITY,10,1263.01,140,126.301,14.0,27.47,0.5,10,6,0,Premium Retail Stores,-0.9711684620894941,2.337646515336315
6013,LAKE MILLS,7,189.37,11,27.052857142857142,1.5714285714285714,16.602857142857143,0.14285714285714285,7,5,1,Standard Neighbourhood Stores,-3.479267905812626,-0.7065056001205162
6018,ELDORA,6,808.29,77,134.715,12.833333333333334,13.563333333333333,0.16666666666666666,6,4,1,Standard Neighbourhood Stores,-2.1866703346974075,0.2406644355943542
6019,ANKENY,30,3293.91,321,109.797,10.7,19.984666666666666,0.23333333333333334,28,12,3,Balanced High-Performing Stores,0.503254817826162,0.21599723187173633
6020,INDIANOLA,18,2294.51,194,127.4727777777778,10.777777777777779,36.13444444444445,0.5,18,15,0,Premium Retail Stores,0.2413153498428723,2.6141346074801053
6023,WEST DES MOINES,7,215.26,16,30.75142857142857,2.2857142857142856,13.892857142857142,0.14285714285714285,6,5,1,Standard Neighbourhood Stores,-3.381399268065859,-0.8505159487588013
6024,GRUNDY CENTER,5,425.76,33,85.152,6.6,14.693999999999999,0.2,5,3,1,Standard Neighbourhood Stores,-2.992611629844811,-0.02656275167451112
6026,KEOKUK,8,956.88,125,119.61,15.625,9.2075,0.0,8,5,1,Standard Neighbourhood Stores,-1.8278436436897252,-0.7018362297739335
6027,EDDYVILLE,7,732.54,55,104.64857142857143,7.857142857142857,18.672857142857143,0.42857142857142855,7,6,0,Premium Retail Stores,-2.0195102612319795,1.093196750274291
6028,FORT DODGE,14,1574.27,182,112.44785714285715,13.0,21.541428571428572,0.5,13,9,0,Premium Retail Stores,-0.5253277799423983,1.6250767470467287
